id,title,url,transcript_path,has_transcript,source,error
qNCCDX32XYE,The Universe Is Racing Apart. We May Finally Know Why.,https://www.youtube.com/watch?v=qNCCDX32XYE,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/qNCCDX32XYE.txt,True,yt-dlp,
Z4DqSFrl92k,The Universe Tried to Hide the Gravity Particle. Physicists Found a Loophole.,https://www.youtube.com/watch?v=Z4DqSFrl92k,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/Z4DqSFrl92k.txt,True,yt-dlp,
4zgZ1hh3XtI,This Particle Solved Everything. We Just Found Out It Isn't Real,https://www.youtube.com/watch?v=4zgZ1hh3XtI,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/4zgZ1hh3XtI.txt,True,yt-dlp,
UFXiFfj058U,The Universe Itself Might Be Hiding the Gravity Particle From Us,https://www.youtube.com/watch?v=UFXiFfj058U,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/UFXiFfj058U.txt,True,yt-dlp,
t_AMURAIcF0,Black Holes. Explained. For 1.5 Hours.,https://www.youtube.com/watch?v=t_AMURAIcF0,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/t_AMURAIcF0.txt,True,yt-dlp,
c-Q5r3THR3M,Heisenberg Made a Discovery in 1925. We Still Can't Explain It,https://www.youtube.com/watch?v=c-Q5r3THR3M,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/c-Q5r3THR3M.txt,True,yt-dlp,
mPFFUWPXAFs,Do We Live in the Rarest Solar System In The Universe? We're about to find out!,https://www.youtube.com/watch?v=mPFFUWPXAFs,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/mPFFUWPXAFs.txt,True,yt-dlp,
e9xOMOTTW6U,The Gravity Particle Should Exist. So Where Is It?,https://www.youtube.com/watch?v=e9xOMOTTW6U,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/e9xOMOTTW6U.txt,True,yt-dlp,
eA4X9P98ess,Why Antimatter Engines Could Launch In Your Lifetime,https://www.youtube.com/watch?v=eA4X9P98ess,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/eA4X9P98ess.txt,True,yt-dlp,
sc7FlWUAnzA,We Were WRONG About the Quantum Eraser! ft. @LookingGlassUniverse​,https://www.youtube.com/watch?v=sc7FlWUAnzA,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/sc7FlWUAnzA.txt,True,yt-dlp,
PuHrtlJPk3o,Why Life on Mars Will DOOM Humanity,https://www.youtube.com/watch?v=PuHrtlJPk3o,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/PuHrtlJPk3o.txt,True,yt-dlp,
xRhsD-RQNHs,At What Point Does Spacetime Become Quantum?,https://www.youtube.com/watch?v=xRhsD-RQNHs,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/xRhsD-RQNHs.txt,True,yt-dlp,
HlNKj0K_3FY,The Most Important Satellite You’ve (Probably) Never Heard Of,https://www.youtube.com/watch?v=HlNKj0K_3FY,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/HlNKj0K_3FY.txt,True,yt-dlp,
Ivye51d5Vis,Is There Evidence For a Vast Multiverse?,https://www.youtube.com/watch?v=Ivye51d5Vis,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/Ivye51d5Vis.txt,True,yt-dlp,
HX1EfW3euY4,Why The Multiverse Could Be Real,https://www.youtube.com/watch?v=HX1EfW3euY4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/HX1EfW3euY4.txt,True,yt-dlp,
7wZPaovDH50,Why Is All DNA Right Handed?,https://www.youtube.com/watch?v=7wZPaovDH50,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/7wZPaovDH50.txt,True,yt-dlp,
U-B1MpTQfJQ,Are The Fundamental Constants Finely Tuned? | The Naturalness Problem,https://www.youtube.com/watch?v=U-B1MpTQfJQ,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/U-B1MpTQfJQ.txt,True,yt-dlp,
cY6Y4lE3LTo,The Crisis In Physics: Are We Missing 17 Layers of Reality?,https://www.youtube.com/watch?v=cY6Y4lE3LTo,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/cY6Y4lE3LTo.txt,True,yt-dlp,
WNyY1ZYSzoU,Is Our Model of Dark Energy WRONG? | New 4.2σ Results,https://www.youtube.com/watch?v=WNyY1ZYSzoU,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/WNyY1ZYSzoU.txt,True,yt-dlp,
abvzkSJEhKk,Is There A Simple Solution To The Fermi Paradox?,https://www.youtube.com/watch?v=abvzkSJEhKk,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/abvzkSJEhKk.txt,True,yt-dlp,
8CgquHFM_O8,We Thought Energy Had to Travel Through Space. It Might Not.,https://www.youtube.com/watch?v=8CgquHFM_O8,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/8CgquHFM_O8.txt,True,yt-dlp,
negiPvWHaMc,How a One-in-a-Billion Mistake Made the Universe Possible,https://www.youtube.com/watch?v=negiPvWHaMc,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/negiPvWHaMc.txt,True,yt-dlp,
hPhwhq-f1Uo,NEW EVIDENCE: Earth Had Rings (and Might Regain Them),https://www.youtube.com/watch?v=hPhwhq-f1Uo,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/hPhwhq-f1Uo.txt,True,yt-dlp,
cfkU4CD91hk,We Shouldn’t Be Able to Predict Asteroid Impacts This Precisely. But We Can,https://www.youtube.com/watch?v=cfkU4CD91hk,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/cfkU4CD91hk.txt,True,yt-dlp,
nKb4zcyqjXQ,Your DNA's Codes Are (Probably) From Outer Space,https://www.youtube.com/watch?v=nKb4zcyqjXQ,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/nKb4zcyqjXQ.txt,True,yt-dlp,
R9tJ4TkG0fU,Will The Big Bang Happen AGAIN (and Again)?,https://www.youtube.com/watch?v=R9tJ4TkG0fU,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/R9tJ4TkG0fU.txt,True,yt-dlp,
nAJN1CrJsVE,The Final Barrier to (Nearly) Infinite Energy,https://www.youtube.com/watch?v=nAJN1CrJsVE,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/nAJN1CrJsVE.txt,True,yt-dlp,
GjkqedrTwZo,The Crisis in Physics: Why the Higgs Boson Should NOT Exist!,https://www.youtube.com/watch?v=GjkqedrTwZo,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/GjkqedrTwZo.txt,True,yt-dlp,
SXg6YVcdOcA,Why Time Flows Differently Between Galaxies,https://www.youtube.com/watch?v=SXg6YVcdOcA,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/SXg6YVcdOcA.txt,True,yt-dlp,
wh75ubECL8I,How Many Black Holes Are In The Solar System?,https://www.youtube.com/watch?v=wh75ubECL8I,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/wh75ubECL8I.txt,True,yt-dlp,
KXPhaAsnrfs,Does Infinity - Infinity = an Electron?,https://www.youtube.com/watch?v=KXPhaAsnrfs,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/KXPhaAsnrfs.txt,True,yt-dlp,
7XaJkE-ro2M,What Does An Electron ACTUALLY Look Like?,https://www.youtube.com/watch?v=7XaJkE-ro2M,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/7XaJkE-ro2M.txt,True,yt-dlp,
0rzgYzbzq5Q,The NEW Ultimate Energy Limit of the Universe,https://www.youtube.com/watch?v=0rzgYzbzq5Q,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/0rzgYzbzq5Q.txt,True,yt-dlp,
iPsRdfog6b8,Does the Planck Length Break E=MC^2?,https://www.youtube.com/watch?v=iPsRdfog6b8,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/iPsRdfog6b8.txt,True,yt-dlp,
CWzfWZplrcs,Can Space Time Remember?,https://www.youtube.com/watch?v=CWzfWZplrcs,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/CWzfWZplrcs.txt,True,yt-dlp,
hRXAbMe_THw,How Can Humanity Become a Kardashev Type 1 Civilization?,https://www.youtube.com/watch?v=hRXAbMe_THw,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/hRXAbMe_THw.txt,True,yt-dlp,
W4SnKp4BhP4,Do Neutron Stars Shine In Dark Matter?,https://www.youtube.com/watch?v=W4SnKp4BhP4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/W4SnKp4BhP4.txt,True,yt-dlp,
nn94mn8ozOI,What If The Cosmological Constant Is NOT Constant?,https://www.youtube.com/watch?v=nn94mn8ozOI,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/nn94mn8ozOI.txt,True,yt-dlp,
HRqBGnSxzyI,What If The Universe DID NOT Start With The Big Bang?,https://www.youtube.com/watch?v=HRqBGnSxzyI,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/HRqBGnSxzyI.txt,True,yt-dlp,
x72uFHh3oek,The NEW PHYSICS of Black Hole Star Capture | Extreme Tidal Disruption Events,https://www.youtube.com/watch?v=x72uFHh3oek,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/x72uFHh3oek.txt,True,yt-dlp,
eAtbzhpI4Js,What If Gravity Isn’t Quantum? New Experiments Explore,https://www.youtube.com/watch?v=eAtbzhpI4Js,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/eAtbzhpI4Js.txt,True,yt-dlp,
yfzosycRoe4,Is Gravity RANDOM Not Quantum?,https://www.youtube.com/watch?v=yfzosycRoe4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/yfzosycRoe4.txt,True,yt-dlp,
MwMwzGIt5ek,Can We Create New Elements Beyond the Periodic Table?,https://www.youtube.com/watch?v=MwMwzGIt5ek,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/MwMwzGIt5ek.txt,True,yt-dlp,
be4JB2Xe0Vc,Do Black Holes Have to Be Black?,https://www.youtube.com/watch?v=be4JB2Xe0Vc,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/be4JB2Xe0Vc.txt,True,yt-dlp,
xa2Kpkksf3k,Was Penrose Right? NEW EVIDENCE For Quantum Effects In The Brain,https://www.youtube.com/watch?v=xa2Kpkksf3k,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/xa2Kpkksf3k.txt,True,yt-dlp,
8hvzF5oQe1g,How To Detect Faster Than Light Travel,https://www.youtube.com/watch?v=8hvzF5oQe1g,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/8hvzF5oQe1g.txt,True,yt-dlp,
26ZmKqLNSZ8,Can a Particle Be Neither Matter Nor Force?,https://www.youtube.com/watch?v=26ZmKqLNSZ8,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/26ZmKqLNSZ8.txt,True,yt-dlp,
IxnqrEBxmm4,Will The Sun’s Magnetic Field Flip This Year?,https://www.youtube.com/watch?v=IxnqrEBxmm4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/IxnqrEBxmm4.txt,True,yt-dlp,
4uQF9Egc-fM,Is It IMPOSSIBLE To Cross The Event Horizon? | Black Hole Firewall Paradox,https://www.youtube.com/watch?v=4uQF9Egc-fM,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/4uQF9Egc-fM.txt,True,yt-dlp,
2sSNWIJbV3Q,How Supernovas Act as Universe’s Largest Particle Accelerators,https://www.youtube.com/watch?v=2sSNWIJbV3Q,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/2sSNWIJbV3Q.txt,True,yt-dlp,
NSqT594RVWQ,Can Black Holes Unify General Relativity & Quantum Mechanics?,https://www.youtube.com/watch?v=NSqT594RVWQ,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/NSqT594RVWQ.txt,True,yt-dlp,
yWlpNm1C5gw,Interstellar Expansion WITHOUT Faster Than Light Travel,https://www.youtube.com/watch?v=yWlpNm1C5gw,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/yWlpNm1C5gw.txt,True,yt-dlp,
Rogm_lpVZYU,What Happens To Quantum Information Inside A Black Hole?,https://www.youtube.com/watch?v=Rogm_lpVZYU,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/Rogm_lpVZYU.txt,True,yt-dlp,
ci5eJxAFsZc,Why Is The World Rushing Back To The Moon?,https://www.youtube.com/watch?v=ci5eJxAFsZc,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/ci5eJxAFsZc.txt,True,yt-dlp,
xoDYvvEcIbo,How Eclipses Revealed Our Solar System,https://www.youtube.com/watch?v=xoDYvvEcIbo,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/xoDYvvEcIbo.txt,True,yt-dlp,
qYSKEbd956M,What If Gravity is NOT A Fundamental Force? | Entropic Gravity,https://www.youtube.com/watch?v=qYSKEbd956M,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/qYSKEbd956M.txt,True,yt-dlp,
DoCYY9sa2kU,Does Space Emerge From A Holographic Boundary?,https://www.youtube.com/watch?v=DoCYY9sa2kU,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/DoCYY9sa2kU.txt,True,yt-dlp,
aXYf47euE3U,Dark Forest: Should We NOT Contact Aliens?,https://www.youtube.com/watch?v=aXYf47euE3U,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/aXYf47euE3U.txt,True,yt-dlp,
ZMjo_UY8vEM,EMP Attack: The Real Science of Electromagnetic Pulse,https://www.youtube.com/watch?v=ZMjo_UY8vEM,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/ZMjo_UY8vEM.txt,True,yt-dlp,
HRir6-9tsJs,What if Singularities DO NOT Exist?,https://www.youtube.com/watch?v=HRir6-9tsJs,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/HRir6-9tsJs.txt,True,yt-dlp,
hxcUy-cBVcI,Did JWST SOLVE The Mystery of Supermassive Black Hole Origins?,https://www.youtube.com/watch?v=hxcUy-cBVcI,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/hxcUy-cBVcI.txt,True,yt-dlp,
ALmS9E87LCg,Does Antimatter Create Anti-Gravity?,https://www.youtube.com/watch?v=ALmS9E87LCg,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/ALmS9E87LCg.txt,True,yt-dlp,
WWqmccgf78w,Can The Crisis in Cosmology Be SOLVED With Cosmic Voids?,https://www.youtube.com/watch?v=WWqmccgf78w,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/WWqmccgf78w.txt,True,yt-dlp,
Q6kJaMf3Lgo,What If There's A Black Hole Inside The Sun? | Hawking Stars,https://www.youtube.com/watch?v=Q6kJaMf3Lgo,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/Q6kJaMf3Lgo.txt,True,yt-dlp,
vyEWLhOfLgQ,What if Humans Are NOT Earth's First Civilization? | Silurian Hypothesis,https://www.youtube.com/watch?v=vyEWLhOfLgQ,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/vyEWLhOfLgQ.txt,True,yt-dlp,
BU8Lg_R2DL0,Does Many Worlds Explain Quantum Probabilities?,https://www.youtube.com/watch?v=BU8Lg_R2DL0,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/BU8Lg_R2DL0.txt,True,yt-dlp,
8aR77s9RLck,What If Gravity is NOT Quantum?,https://www.youtube.com/watch?v=8aR77s9RLck,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/8aR77s9RLck.txt,True,yt-dlp,
5LH1nKHIyjg,How Will We (Most Likely) Discover Alien Life?,https://www.youtube.com/watch?v=5LH1nKHIyjg,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/5LH1nKHIyjg.txt,True,yt-dlp,
5e83QRGoRCo,Why Did Attosecond Physics Win the NOBEL PRIZE?,https://www.youtube.com/watch?v=5e83QRGoRCo,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/5e83QRGoRCo.txt,True,yt-dlp,
ZLrMwDD8u_Q,JWST Discovered The Farthest Star Ever Seen!,https://www.youtube.com/watch?v=ZLrMwDD8u_Q,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/ZLrMwDD8u_Q.txt,True,yt-dlp,
BUHW1zlstVk,Are Many Worlds & Pilot Wave THE SAME Theory?,https://www.youtube.com/watch?v=BUHW1zlstVk,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/BUHW1zlstVk.txt,True,yt-dlp,
npynpWkUSYw,Are Room Temperature Superconductors IMPOSSIBLE?,https://www.youtube.com/watch?v=npynpWkUSYw,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/npynpWkUSYw.txt,True,yt-dlp,
9F3WRMlZEy4,What NEW SCIENCE Would We Discover with a Moon Telescope?,https://www.youtube.com/watch?v=9F3WRMlZEy4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/9F3WRMlZEy4.txt,True,yt-dlp,
uvubLp5o5Wg,What If Space is NOT Empty?,https://www.youtube.com/watch?v=uvubLp5o5Wg,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/uvubLp5o5Wg.txt,True,yt-dlp,
zUhOL38346Y,Did JWST Discover Dark Matter Stars?,https://www.youtube.com/watch?v=zUhOL38346Y,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/zUhOL38346Y.txt,True,yt-dlp,
H6OmgXi1C-I,Do We Need a NEW Dark Matter Model?,https://www.youtube.com/watch?v=H6OmgXi1C-I,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/H6OmgXi1C-I.txt,True,yt-dlp,
byN4S8WDPt8,Was the Gravitational Wave Background Finally Discovered?!?,https://www.youtube.com/watch?v=byN4S8WDPt8,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/byN4S8WDPt8.txt,True,yt-dlp,
Bw8b9YV0EPA,What If The Speed of Light is NOT CONSTANT?,https://www.youtube.com/watch?v=Bw8b9YV0EPA,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/Bw8b9YV0EPA.txt,True,yt-dlp,
sWNTsKX5H5M,Does Axionic Dark Matter Bind Galaxies Together?,https://www.youtube.com/watch?v=sWNTsKX5H5M,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/sWNTsKX5H5M.txt,True,yt-dlp,
TbzZIMQC6vk,Did AI Prove Our Proton Model WRONG?,https://www.youtube.com/watch?v=TbzZIMQC6vk,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/TbzZIMQC6vk.txt,True,yt-dlp,
KrRvJUZaswo,What Supernova Distance Would Trigger Mass Extinction?,https://www.youtube.com/watch?v=KrRvJUZaswo,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/KrRvJUZaswo.txt,True,yt-dlp,
kQNqmUZrEOk,Can We Move THE SUN?,https://www.youtube.com/watch?v=kQNqmUZrEOk,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/kQNqmUZrEOk.txt,True,yt-dlp,
Ia2GwIpEdk4,Is 'Perpetual Motion' Possible with Superfluids?,https://www.youtube.com/watch?v=Ia2GwIpEdk4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/Ia2GwIpEdk4.txt,True,yt-dlp,
QMFLcmsjOBg,Could LIGO Find MASSIVE Alien Spaceships?,https://www.youtube.com/watch?v=QMFLcmsjOBg,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/QMFLcmsjOBg.txt,True,yt-dlp,
83vR9omSahs,Fermions Vs. Bosons Explained with Statistical Mechanics!,https://www.youtube.com/watch?v=83vR9omSahs,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/83vR9omSahs.txt,True,yt-dlp,
OvPmwVzrI7M,NEW DISCOVERY About Supermassive Black Holes Explained!,https://www.youtube.com/watch?v=OvPmwVzrI7M,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/OvPmwVzrI7M.txt,True,yt-dlp,
R-eIUxwcQo4,How Far Beyond Earth Could Humanity Spread?,https://www.youtube.com/watch?v=R-eIUxwcQo4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/pbsspacetime/transcripts/R-eIUxwcQo4.txt,True,yt-dlp,
