id,title,url,transcript_path,has_transcript,source,error
zzWKh8W8dX8,Draining The Oceans Is HARD,https://www.youtube.com/watch?v=zzWKh8W8dX8,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/zzWKh8W8dX8.txt,True,yt-dlp,
6c7JoCZmqC4,The Physics of Supercooling,https://www.youtube.com/watch?v=6c7JoCZmqC4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/6c7JoCZmqC4.txt,True,yt-dlp,
WADuXiMZxq4,White Balance is Broken,https://www.youtube.com/watch?v=WADuXiMZxq4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/WADuXiMZxq4.txt,True,yt-dlp,
tCsl6ZcY9ag,The Physics Of Dissonance,https://www.youtube.com/watch?v=tCsl6ZcY9ag,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/tCsl6ZcY9ag.txt,True,yt-dlp,
MuvuxHXLzls,The Magnetic Shadow Effect,https://www.youtube.com/watch?v=MuvuxHXLzls,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/MuvuxHXLzls.txt,True,yt-dlp,
WIu38oWkCTc,Antimatter in Sci-Fi Rundown,https://www.youtube.com/watch?v=WIu38oWkCTc,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/WIu38oWkCTc.txt,True,yt-dlp,
8LkRMtWfhn4,The Teleprompter Paradox,https://www.youtube.com/watch?v=8LkRMtWfhn4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/8LkRMtWfhn4.txt,True,yt-dlp,
5zBg9pH_6bE,The Chart Missing From ALL Spreadsheet Software,https://www.youtube.com/watch?v=5zBg9pH_6bE,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/5zBg9pH_6bE.txt,True,yt-dlp,
r4xGVk_2eT8,The Periodic Table in a 2D World,https://www.youtube.com/watch?v=r4xGVk_2eT8,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/r4xGVk_2eT8.txt,True,yt-dlp,
-gWHh1a5FOA,I'm giving away 14 years of drawings,https://www.youtube.com/watch?v=-gWHh1a5FOA,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/-gWHh1a5FOA.txt,True,yt-dlp,
KBcxuM-qXec,The Moon's Orbit is WEIRD,https://www.youtube.com/watch?v=KBcxuM-qXec,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/KBcxuM-qXec.txt,True,yt-dlp,
c2wafIzuvlI,Does Pressure Keep the Deep Ocean From Freezing?,https://www.youtube.com/watch?v=c2wafIzuvlI,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/c2wafIzuvlI.txt,True,yt-dlp,
mqZm6u12RJA,The Color Temperature Paradox,https://www.youtube.com/watch?v=mqZm6u12RJA,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/mqZm6u12RJA.txt,True,yt-dlp,
CikPFdZdY4k,Which Planet Has the Best Eclipse?,https://www.youtube.com/watch?v=CikPFdZdY4k,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/CikPFdZdY4k.txt,True,yt-dlp,
ujYYlXP12m4,Why Do Eclipses Travel WEST to EAST?,https://www.youtube.com/watch?v=ujYYlXP12m4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/ujYYlXP12m4.txt,True,yt-dlp,
vIZyuXl-91U,Why Aren't There Eclipses Every Month?,https://www.youtube.com/watch?v=vIZyuXl-91U,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/vIZyuXl-91U.txt,True,yt-dlp,
VkNF0rXuDXw,Should You Wipe Off Your Sweat?,https://www.youtube.com/watch?v=VkNF0rXuDXw,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/VkNF0rXuDXw.txt,True,yt-dlp,
W7mVQ3kRPv8,The LAST Eclipse in History,https://www.youtube.com/watch?v=W7mVQ3kRPv8,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/W7mVQ3kRPv8.txt,True,yt-dlp,
z_WRaTsGbVE,But What IS A Lens Flare?,https://www.youtube.com/watch?v=z_WRaTsGbVE,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/z_WRaTsGbVE.txt,True,yt-dlp,
x9MF60ZO8rI,The Bizarre Physics of Electric Guitars,https://www.youtube.com/watch?v=x9MF60ZO8rI,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/x9MF60ZO8rI.txt,True,yt-dlp,
tI8OqpkOVzs,Geosynchronous Orbits are WEIRD,https://www.youtube.com/watch?v=tI8OqpkOVzs,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/tI8OqpkOVzs.txt,True,yt-dlp,
-eqdj63nEr4,Why Penrose Tiles Never Repeat,https://www.youtube.com/watch?v=-eqdj63nEr4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/-eqdj63nEr4.txt,True,yt-dlp,
_bcfxty39Cw,Freezing water expands. What if you don't let it?,https://www.youtube.com/watch?v=_bcfxty39Cw,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/_bcfxty39Cw.txt,True,yt-dlp,
6tu0mIpX8nU,You're Technically HOTTER Than The Sun (with XKCD!),https://www.youtube.com/watch?v=6tu0mIpX8nU,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/6tu0mIpX8nU.txt,True,yt-dlp,
jSMZoLjB9JE,Passing A Portal Through Itself,https://www.youtube.com/watch?v=jSMZoLjB9JE,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/jSMZoLjB9JE.txt,True,yt-dlp,
SD9yVca6hHI,How Many Fossils to Go an Inch? (ft. Robert Krulwich),https://www.youtube.com/watch?v=SD9yVca6hHI,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/SD9yVca6hHI.txt,True,yt-dlp,
zDAE9A_1NA4,Another Portal Paradox,https://www.youtube.com/watch?v=zDAE9A_1NA4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/zDAE9A_1NA4.txt,True,yt-dlp,
TWBEi4ZcLu4,The Trinity of Quality,https://www.youtube.com/watch?v=TWBEi4ZcLu4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/TWBEi4ZcLu4.txt,True,yt-dlp,
s5w7NxRP87w,Announcing...,https://www.youtube.com/watch?v=s5w7NxRP87w,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/s5w7NxRP87w.txt,True,yt-dlp,
bSVfItpvG5Q,Most Collisions Are Secretly in One Dimension,https://www.youtube.com/watch?v=bSVfItpvG5Q,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/bSVfItpvG5Q.txt,True,yt-dlp,
6ERXfZTFbFQ,Is Anything on the Internet Real?,https://www.youtube.com/watch?v=6ERXfZTFbFQ,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/6ERXfZTFbFQ.txt,True,yt-dlp,
vLIPUdru82c,The Problem With The Butterfly Effect,https://www.youtube.com/watch?v=vLIPUdru82c,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/vLIPUdru82c.txt,True,yt-dlp,
eCD6ahMihoc,(A book with the answer),https://www.youtube.com/watch?v=eCD6ahMihoc,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/eCD6ahMihoc.txt,True,yt-dlp,
kU8TEcie4hY,The Rocket & String Paradox,https://www.youtube.com/watch?v=kU8TEcie4hY,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/kU8TEcie4hY.txt,True,yt-dlp,
W2Xb2GFK2yc,A Better Way To Picture Atoms,https://www.youtube.com/watch?v=W2Xb2GFK2yc,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/W2Xb2GFK2yc.txt,True,yt-dlp,
CI-bwqhhTTw,Windmills Are NOT Like Dams,https://www.youtube.com/watch?v=CI-bwqhhTTw,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/CI-bwqhhTTw.txt,True,yt-dlp,
95sQcSulRFM,Why Do Boats Make This Shape?,https://www.youtube.com/watch?v=95sQcSulRFM,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/95sQcSulRFM.txt,True,yt-dlp,
WGKIjojADmg,The Physics of Windmill Design,https://www.youtube.com/watch?v=WGKIjojADmg,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/WGKIjojADmg.txt,True,yt-dlp,
eNhJY-R3Gwg,General Relativity Explained in 7 Levels of Difficulty,https://www.youtube.com/watch?v=eNhJY-R3Gwg,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/eNhJY-R3Gwg.txt,True,yt-dlp,
IZ_8b_Ydsv0,Why LESS Sensitive Tests Might Be Better,https://www.youtube.com/watch?v=IZ_8b_Ydsv0,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/IZ_8b_Ydsv0.txt,True,yt-dlp,
Y47t9qLc9I4,Why Masks Work BETTER Than You'd Think,https://www.youtube.com/watch?v=Y47t9qLc9I4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/Y47t9qLc9I4.txt,True,yt-dlp,
eAdanPfQdCA,The Astounding Physics of N95 Masks,https://www.youtube.com/watch?v=eAdanPfQdCA,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/eAdanPfQdCA.txt,True,yt-dlp,
54XLXg4fYsc,How To Tell If We're Beating COVID-19,https://www.youtube.com/watch?v=54XLXg4fYsc,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/54XLXg4fYsc.txt,True,yt-dlp,
Elt0Gt9Cb6Q,How to Tell Matter From Antimatter | CP Violation & The Ozma Problem,https://www.youtube.com/watch?v=Elt0Gt9Cb6Q,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/Elt0Gt9Cb6Q.txt,True,yt-dlp,
2WLYukAH-eY,Reimagining the Periodic Table,https://www.youtube.com/watch?v=2WLYukAH-eY,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/2WLYukAH-eY.txt,True,yt-dlp,
1t4dOPxKgrY,Why Do Mirrors Flip Left & Right (but not up & down)?,https://www.youtube.com/watch?v=1t4dOPxKgrY,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/1t4dOPxKgrY.txt,True,yt-dlp,
Fv1JJ227CQk,Do Photons Cast Shadows?,https://www.youtube.com/watch?v=Fv1JJ227CQk,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/Fv1JJ227CQk.txt,True,yt-dlp,
Va5T2KcYiOw,The Man Who Corrected Einstein,https://www.youtube.com/watch?v=Va5T2KcYiOw,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/Va5T2KcYiOw.txt,True,yt-dlp,
FE9ko2wtyeQ,When It's OK to Violate Privacy,https://www.youtube.com/watch?v=FE9ko2wtyeQ,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/FE9ko2wtyeQ.txt,True,yt-dlp,
pT19VwBAqKA,Protecting Privacy with MATH (Collab with the Census),https://www.youtube.com/watch?v=pT19VwBAqKA,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/pT19VwBAqKA.txt,True,yt-dlp,
r8xfzeD0ZK4,How to Build a Lava Moat (with xkcd),https://www.youtube.com/watch?v=r8xfzeD0ZK4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/r8xfzeD0ZK4.txt,True,yt-dlp,
Vxz6nNqpDCk,Why Some Days Aren’t 24 Hours,https://www.youtube.com/watch?v=Vxz6nNqpDCk,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/Vxz6nNqpDCk.txt,True,yt-dlp,
0RApKeMGDnE,"Einstein's Biggest Blunder, Explained",https://www.youtube.com/watch?v=0RApKeMGDnE,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/0RApKeMGDnE.txt,True,yt-dlp,
B19nlhbA7-E,The Portal Paradox,https://www.youtube.com/watch?v=B19nlhbA7-E,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/B19nlhbA7-E.txt,True,yt-dlp,
OTMELHUAzSM,Our Ignorance About Gravity,https://www.youtube.com/watch?v=OTMELHUAzSM,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/OTMELHUAzSM.txt,True,yt-dlp,
oYsp7OIMFAs,I Had to Build a Custom Mute Switch for my Violin,https://www.youtube.com/watch?v=oYsp7OIMFAs,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/oYsp7OIMFAs.txt,True,yt-dlp,
FRZQ-efABeQ,How Shor's Algorithm Factors 314191,https://www.youtube.com/watch?v=FRZQ-efABeQ,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/FRZQ-efABeQ.txt,True,yt-dlp,
lvTqbM5Dq4Q,How Quantum Computers Break Encryption | Shor's Algorithm Explained,https://www.youtube.com/watch?v=lvTqbM5Dq4Q,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/lvTqbM5Dq4Q.txt,True,yt-dlp,
kjraelDMrFQ,Why Do Compressed Air Cans Get Cold?,https://www.youtube.com/watch?v=kjraelDMrFQ,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/kjraelDMrFQ.txt,True,yt-dlp,
Z3IPVWN-1ks,How ISPs Violate the Laws of Mathematics,https://www.youtube.com/watch?v=Z3IPVWN-1ks,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/Z3IPVWN-1ks.txt,True,yt-dlp,
Cfg11qQwPzQ,Shells of Cosmic Time (ft. @AstroKatie),https://www.youtube.com/watch?v=Cfg11qQwPzQ,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/Cfg11qQwPzQ.txt,True,yt-dlp,
zBr9YiSwdzM,How To Make MUONS,https://www.youtube.com/watch?v=zBr9YiSwdzM,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/zBr9YiSwdzM.txt,True,yt-dlp,
Ph3d-ByEA7Q,Hardy's Paradox | Quantum Double Double Slit Experiment,https://www.youtube.com/watch?v=Ph3d-ByEA7Q,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/Ph3d-ByEA7Q.txt,True,yt-dlp,
rVzDP8SMhPo,Impossible Muons,https://www.youtube.com/watch?v=rVzDP8SMhPo,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/rVzDP8SMhPo.txt,True,yt-dlp,
aDfB3gnxRhc,Legitimate Cold Fusion Exists | Muon-Catalyzed Fusion,https://www.youtube.com/watch?v=aDfB3gnxRhc,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/aDfB3gnxRhc.txt,True,yt-dlp,
ft3vTaYbkdE,How To Stop Structures from SHAKING: LEGO Saturn V Tuned Mass Damper,https://www.youtube.com/watch?v=ft3vTaYbkdE,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/ft3vTaYbkdE.txt,True,yt-dlp,
LKjaBPVtvms,The Twins Paradox Hands-On Explanation | Special Relativity Ch. 8,https://www.youtube.com/watch?v=LKjaBPVtvms,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/LKjaBPVtvms.txt,True,yt-dlp,
RZvdpRUHImI,The Physics of Caramel: How To Make a Caramelized Sugar Cube,https://www.youtube.com/watch?v=RZvdpRUHImI,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/RZvdpRUHImI.txt,True,yt-dlp,
xdIjYBtnvZU,Feynman's Lost Lecture (ft. 3Blue1Brown),https://www.youtube.com/watch?v=xdIjYBtnvZU,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/xdIjYBtnvZU.txt,True,yt-dlp,
WFAEHKAR5hU,Spacetime Intervals: Not EVERYTHING is Relative | Special Relativity Ch. 7,https://www.youtube.com/watch?v=WFAEHKAR5hU,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/WFAEHKAR5hU.txt,True,yt-dlp,
j3LXPmiEB-w,Extraterrestrial Cycloids - Why Are They on Europa?,https://www.youtube.com/watch?v=j3LXPmiEB-w,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/j3LXPmiEB-w.txt,True,yt-dlp,
R5oCXHWEL9A,Relativistic Addition of Velocity | Special Relativity Ch. 6,https://www.youtube.com/watch?v=R5oCXHWEL9A,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/R5oCXHWEL9A.txt,True,yt-dlp,
-NN_m2yKAAk,Length Contraction and Time Dilation | Special Relativity Ch. 5,https://www.youtube.com/watch?v=-NN_m2yKAAk,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/-NN_m2yKAAk.txt,True,yt-dlp,
SrNVsfkGW-0,Relativity of Simultaneity | Special Relativity Ch. 4,https://www.youtube.com/watch?v=SrNVsfkGW-0,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/SrNVsfkGW-0.txt,True,yt-dlp,
Rh0pYtQG5wI,Lorentz Transformations | Special Relativity Ch. 3,https://www.youtube.com/watch?v=Rh0pYtQG5wI,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/Rh0pYtQG5wI.txt,True,yt-dlp,
FDjeKuAu-8E,The Brown Dwarf Debate,https://www.youtube.com/watch?v=FDjeKuAu-8E,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/FDjeKuAu-8E.txt,True,yt-dlp,
9jbu8nhaL84,NEW SHOW! | The Science of Seeing,https://www.youtube.com/watch?v=9jbu8nhaL84,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/9jbu8nhaL84.txt,True,yt-dlp,
hTxWAQGgeQw,Spacetime Diagrams | Special Relativity Ch. 2,https://www.youtube.com/watch?v=hTxWAQGgeQw,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/hTxWAQGgeQw.txt,True,yt-dlp,
1rLWVZVWfdY,Why is Relativity Hard? | Special Relativity Chapter 1,https://www.youtube.com/watch?v=1rLWVZVWfdY,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/1rLWVZVWfdY.txt,True,yt-dlp,
sgIqRwvaBw4,How We Know Black Holes Exist,https://www.youtube.com/watch?v=sgIqRwvaBw4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/sgIqRwvaBw4.txt,True,yt-dlp,
t-O-Qdh7VvQ,The Unreasonable Efficiency of Black Holes,https://www.youtube.com/watch?v=t-O-Qdh7VvQ,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/t-O-Qdh7VvQ.txt,True,yt-dlp,
brmjWYQi2UM,The Black Hole Tipping Point,https://www.youtube.com/watch?v=brmjWYQi2UM,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/brmjWYQi2UM.txt,True,yt-dlp,
E_ME4P9fQbo,Are University Admissions Biased? | Simpson's Paradox Part 2,https://www.youtube.com/watch?v=E_ME4P9fQbo,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/E_ME4P9fQbo.txt,True,yt-dlp,
d3zTfXvYZ9s,Time Travel in Fiction Rundown,https://www.youtube.com/watch?v=d3zTfXvYZ9s,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/d3zTfXvYZ9s.txt,True,yt-dlp,
ebEkn-BiW5k,Simpson's Paradox,https://www.youtube.com/watch?v=ebEkn-BiW5k,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/ebEkn-BiW5k.txt,True,yt-dlp,
VSrEIdhrXB4,How to Build a Teleporter with Aliens,https://www.youtube.com/watch?v=VSrEIdhrXB4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/VSrEIdhrXB4.txt,True,yt-dlp,
lPBTdSfLBg8,Solar Panels Made With a Particle Accelerator?!,https://www.youtube.com/watch?v=lPBTdSfLBg8,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/lPBTdSfLBg8.txt,True,yt-dlp,
zcqZHYo7ONs,Bell's Theorem: The Quantum Venn Diagram Paradox,https://www.youtube.com/watch?v=zcqZHYo7ONs,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/zcqZHYo7ONs.txt,True,yt-dlp,
3Om9ssTm194,Myths and Facts About Superintelligent AI,https://www.youtube.com/watch?v=3Om9ssTm194,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/minutephysics/transcripts/3Om9ssTm194.txt,True,yt-dlp,
